Date,DoubleHeader,DayOfWeek,VisitingTeam,VisitingTeamLeague,VisitingTeamGameNumber,HomeTeam,HomeTeamLeague,HomeTeamGameNumber,VisitorRunsScored,HomeRunsScore,LengthInOuts,DayNight,CompletionInfo,ForfeitInfo,ProtestInfo,ParkID,Attendence,Duration,VisitorLineScore,HomeLineScore,VisitorAB,VisitorH,VisitorD,VisitorT,VisitorHR,VisitorRBI,VisitorSH,VisitorSF,VisitorHBP,VisitorBB,VisitorIBB,VisitorK,VisitorSB,VisitorCS,VisitorGDP,VisitorCI,VisitorLOB,VisitorPitchers,VisitorER,VisitorTER,VisitorWP,VisitorBalks,VisitorPO,VisitorA,VisitorE,VisitorPassed,VisitorDB,VisitorTP,HomeAB,HomeH,HomeD,HomeT,HomeHR,HomeRBI,HomeSH,HomeSF,HomeHBP,HomeBB,HomeIBB,HomeK,HomeSB,HomeCS,HomeGDP,HomeCI,HomeLOB,HomePitchers,HomeER,HomeTER,HomeWP,HomeBalks,HomePO,HomeA,HomeE,HomePassed,HomeDB,HomeTP,UmpireHID,UmpireHName,Umpire1BID,Umpire1BName,Umpire2BID,Umpire2BName,Umpire3BID,Umpire3BName,UmpireLFID,UmpireLFName,UmpireRFID,UmpireRFName,VisitorManagerID,VisitorManagerName,HomeManagerID,HomeManagerName,WinningPitcherID,WinningPitcherName,LosingPitcherID,LosingPitcherNAme,SavingPitcherID,SavingPitcherName,GameWinningRBIID,GameWinningRBIName,VisitorStartingPitcherID,VisitorStartingPitcherName,HomeStartingPitcherID,HomeStartingPitcherName,VisitorBatting1PlayerID,VisitorBatting1Name,VisitorBatting1Position,VisitorBatting2PlayerID,VisitorBatting2Name,VisitorBatting2Position,VisitorBatting3PlayerID,VisitorBatting3Name,VisitorBatting3Position,VisitorBatting4PlayerID,VisitorBatting4Name,VisitorBatting4Position,VisitorBatting5PlayerID,VisitorBatting5Name,VisitorBatting5Position,VisitorBatting6PlayerID,VisitorBatting6Name,VisitorBatting6Position,VisitorBatting7PlayerID,VisitorBatting7Name,VisitorBatting7Position,VisitorBatting8PlayerID,VisitorBatting8Name,VisitorBatting8Position,VisitorBatting9PlayerID,VisitorBatting9Name,VisitorBatting9Position,HomeBatting1PlayerID,HomeBatting1Name,HomeBatting1Position,HomeBatting2PlayerID,HomeBatting2Name,HomeBatting2Position,HomeBatting3PlayerID,HomeBatting3Name,HomeBatting3Position,HomeBatting4PlayerID,HomeBatting4Name,HomeBatting4Position,HomeBatting5PlayerID,HomeBatting5Name,HomeBatting5Position,HomeBatting6PlayerID,HomeBatting6Name,HomeBatting6Position,HomeBatting7PlayerID,HomeBatting7Name,HomeBatting7Position,HomeBatting8PlayerID,HomeBatting8Name,HomeBatting8Position,HomeBatting9PlayerID,HomeBatting9Name,HomeBatting9Position,AdditionalInfo,AcquisitionInfo
"20180804","0","Sat","ANA","AL",112,"CLE","AL",109,0,3,51,"N","","","","CLE08",34814,148,"000000000","00000210x",30,3,1,0,0,0,0,0,1,1,0,7,0,0,0,0,5,4,2,2,1,0,24,12,0,1,0,0,26,4,1,0,1,2,1,0,0,5,0,3,1,1,0,0,5,1,0,0,0,0,27,8,0,0,0,0,"westj901","JoeWest","lentn901","NicLentz","rippm901","MarkRipperger","fostm901","MartyFoster","","(none)","","(none)","sciom001","MikeScioscia","frant001","TerryFrancona","klubc001","CoreyKluber","penaf002","FelixPena","","(none)","martl004","LeonysMartin","penaf002","FelixPena","klubc001","CoreyKluber","calhk001","KoleCalhoun",9,"uptoj001","JustinUpton",7,"ohtas001","ShoheiOhtani",10,"pujoa001","AlbertPujols",3,"simma001","AndreltonSimmons",6,"fletd002","DavidFletcher",4,"arcif001","FranciscoArcia",2,"cowak001","KalebCowart",5,"youne003","EricYoung",8,"lindf001","FranciscoLindor",6,"branm003","MichaelBrantley",7,"ramij003","JoseRamirez",5,"encae001","EdwinEncarnacion",10,"alony001","YonderAlonso",3,"cabrm002","MelkyCabrera",9,"kipnj001","JasonKipnis",4,"perer003","RobertoPerez",2,"martl004","LeonysMartin",8,"","Y"
"20180804","0","Sat","KCA","AL",110,"MIN","AL",109,2,8,51,"N","","","","MIN04",27909,165,"002000000","10021220x",32,6,1,0,0,2,1,0,0,3,0,7,0,0,0,0,7,3,8,8,0,0,24,7,0,0,0,0,34,11,3,0,3,8,0,1,0,4,0,9,0,0,0,0,7,3,2,2,0,0,27,12,0,0,0,0,"ticht901","ToddTichenor","millb901","BillMiller","porta901","AlanPorter","mahrn901","NickMahrley","","(none)","","(none)","yoste001","NedYost","molip001","PaulMolitor","berrj001","JoseBerrios","smitb005","BurchSmith","","(none)","keplm001","MaxKepler","smitb005","BurchSmith","berrj001","JoseBerrios","merrw001","WhitMerrifield",4,"gorda001","AlexGordon",7,"peres002","SalvadorPerez",10,"dudal001","LucasDuda",3,"herrr002","RosellHerrera",5,"bonij002","JorgeBonifacio",9,"philb002","BrettPhillips",8,"escoa003","AlcidesEscobar",6,"buted001","DrewButera",2,"mauej001","JoeMauer",10,"rosae001","EddieRosario",7,"polaj001","JorgePolanco",6,"morrl001","LoganMorrison",3,"sanom001","MiguelSano",5,"keplm001","MaxKepler",9,"forsl001","LoganForsythe",4,"cavej001","JakeCave",8,"wilsb002","BobbyWilson",2,"","Y"
"20180804","0","Sat","DET","AL",111,"OAK","AL",112,1,2,51,"N","","","","OAK01",33668,150,"100000000","00200000x",31,7,1,0,0,1,0,0,0,1,0,6,0,1,2,0,4,2,2,2,0,0,24,5,1,0,0,0,30,6,1,1,2,2,0,0,0,3,0,10,1,0,0,0,7,3,0,0,0,0,27,12,1,0,2,0,"davig901","GerryDavis","marqa901","AlfonsoMarquez","knigb901","BrianKnight","hobep901","PatHoberg","","(none)","","(none)","gardr001","RonGardenhire","melvb001","BobMelvin","jacke001","EdwinJackson","zimmj003","JordanZimmermann","treib001","BlakeTreinen","davik003","KhrisDavis","zimmj003","JordanZimmermann","jacke001","EdwinJackson","jonej006","JaCobyJones",8,"castn001","NickCastellanos",9,"goodn002","NikoGoodrum",4,"candj002","JeimerCandelario",5,"martv001","VictorMartinez",10,"hickj001","JohnHicks",2,"adduj002","JimAdduci",3,"iglej001","JoseIglesias",6,"gerbm001","MikeGerber",7,"martn003","NickMartini",7,"chapm001","MattChapman",5,"lowrj001","JedLowrie",4,"davik003","KhrisDavis",10,"olsom001","MattOlson",3,"piscs001","StephenPiscotty",9,"lucrj001","JonathanLucroy",2,"semim001","MarcusSemien",6,"laurr001","RamonLaureano",8,"","Y"
"20180804","0","Sat","TOR","AL",110,"SEA","AL",111,5,1,54,"N","","","","SEA03",41238,154,"002010011","000000010",34,12,4,0,1,5,0,0,0,2,0,8,1,1,4,0,4,3,1,1,1,0,27,7,0,0,1,0,28,3,1,0,0,1,0,1,1,2,0,6,0,0,1,0,4,3,5,5,2,0,27,15,0,0,4,0,"wintm901","MikeWinters","viscj901","JansenVisconti","timmt901","TimTimmons","muchm901","MikeMuchlinski","","(none)","","(none)","gibbj001","JohnGibbons","servs002","ScottServais","estrm001","MarcoEstrada","paxtj001","JamesPaxton","","(none)","travd001","DevonTravis","estrm001","MarcoEstrada","paxtj001","JamesPaxton","gricr001","RandalGrichuk",9,"travd001","DevonTravis",4,"smoaj001","JustinSmoak",3,"hernt002","TeoscarHernandez",7,"solay001","YangervisSolarte",10,"martr004","RussellMartin",2,"diaza003","AledmysDiaz",6,"drurb001","BrandonDrury",5,"pillk001","KevinPillar",8,"seguj002","JeanSegura",6,"spand001","DenardSpan",7,"hanim001","MitchHaniger",9,"cruzn002","NelsonCruz",10,"seagk001","KyleSeager",5,"healr001","RyonHealy",3,"maybc001","CameronMaybin",8,"zunim001","MikeZunino",2,"romia001","AndrewRomine",4,"","Y"
"20180804","0","Sat","CHA","AL",110,"TBA","AL",111,2,1,54,"N","","","","STP01",21214,163,"000100001","010000000",29,5,2,0,1,1,0,0,0,4,1,9,0,0,2,0,4,4,0,0,1,0,27,13,0,1,1,0,27,3,1,0,0,1,0,0,1,6,0,8,3,2,0,0,6,2,1,1,0,0,27,11,1,0,2,0,"tumpj901","JohnTumpane","mealj901","JerryMeals","hicke901","EdHickox","dejer901","RamonDeJesus","","(none)","","(none)","rentr001","RichRenteria","cashk001","KevinCash","cedex001","XavierCedeno","chiry001","YonnyChirinos","vieit001","ThyagoVieira","","(none)","rodoc001","CarlosRodon","snelb001","BlakeSnell","andet001","TimAnderson",6,"garcl004","LeuryGarcia",7,"abrej003","JoseAbreu",3,"garca003","AvisailGarcia",9,"moncy001","YoanMoncada",4,"davim005","MattDavidson",10,"sancc001","YolmerSanchez",5,"engea001","AdamEngel",8,"narvo001","OmarNarvaez",2,"kierk001","KevinKiermaier",8,"duffm002","MattDuffy",5,"bauej001","JakeBauers",3,"cronc002","C.J.Cron",10,"gomec002","CarlosGomez",9,"wendj002","JoeyWendle",4,"adamw002","WillyAdames",6,"smitm007","MallexSmith",7,"sucrj001","JesusSucre",2,"","Y"
"20180804","0","Sat","BAL","AL",111,"TEX","AL",112,1,3,51,"N","","","","ARL02",24300,145,"000000100","00020001x",31,5,1,0,0,1,0,0,0,0,0,7,0,0,1,0,3,3,2,2,1,0,24,9,1,0,2,0,30,8,1,0,2,3,0,0,0,2,0,8,0,1,1,0,5,3,1,1,1,0,27,12,0,0,1,0,"estam901","MikeEstabrook","carlm901","MarkCarlson","drecb901","BruceDreckman","woodt901","TomWoodring","","(none)","","(none)","showb801","BuckShowalter","banij001","JeffBanister","minom001","MikeMinor","bundd001","DylanBundy","leclj001","JoseLeclerc","gallj002","JoeyGallo","bundd001","DylanBundy","minom001","MikeMinor","villj001","JonathanVillar",4,"beckt001","TimBeckham",6,"jonea003","AdamJones",8,"valed001","DannyValencia",9,"trumm001","MarkTrumbo",10,"manct001","TreyMancini",3,"nuner001","RenatoNunez",5,"rickj001","JoeyRickard",7,"josec002","CalebJoseph",2,"profj001","JuricksonProfar",5,"odorr001","RougnedOdor",4,"andre001","ElvisAndrus",6,"belta001","AdrianBeltre",10,"gallj002","JoeyGallo",9,"kinei001","IsiahKiner-Falefa",2,"guzmr001","RonaldGuzman",3,"calhw001","WillieCalhoun",7,"toccc001","CarlosTocci",8,"","Y"
"20180805","0","Sun","SFN","NL",113,"ARI","NL",113,3,2,54,"D","","","","PHO01",27884,195,"001001010","010100000",31,8,1,0,1,3,0,0,0,4,0,11,0,2,0,0,5,6,2,2,0,0,27,8,0,0,1,0,30,4,1,0,1,2,0,0,1,4,0,9,1,0,1,0,6,5,3,3,1,0,27,10,0,0,2,0,"morag901","GabeMorales","randt901","TonyRandazzo","barrl901","LanceBarrett","welkb901","BillWelke","","(none)","","(none)","bochb002","BruceBochy","lovut001","TonyLovullo","blacr001","RayBlack","brada001","ArchieBradley","smitw002","WillSmith","longe001","EvanLongoria","holld003","DerekHolland","ray-r002","RobbieRay","mccua001","AndrewMcCutchen",9,"poseb001","BusterPosey",3,"longe001","EvanLongoria",5,"hundn001","NickHundley",2,"slata001","AustinSlater",7,"darnc001","ChasedArnaud",4,"herng001","GorkysHernandez",8,"hansa001","AlenHanson",6,"holld003","DerekHolland",1,"perad001","DavidPeralta",7,"escoe001","EduardoEscobar",5,"goldp001","PaulGoldschmidt",3,"souzs001","StevenSouza",9,"martk001","KetelMarte",4,"ahmen001","NickAhmed",6,"jay-j001","JonJay",8,"murpj001","JohnRyanMurphy",2,"ray-r002","RobbieRay",1,"","Y"
"20180805","0","Sun","SDN","NL",114,"CHN","NL",111,10,6,54,"D","","","","CHI11",41136,209,"130100014","001020201",39,15,3,1,3,10,0,1,0,5,1,7,1,1,1,0,8,4,5,5,0,0,27,9,2,0,0,0,37,12,2,0,2,5,0,0,0,1,0,14,0,1,0,1,6,4,10,10,1,0,27,11,0,0,1,0,"herna901","AngelHernandez","lives901","ShaneLivensparger","culbf901","FieldinCulbreth","buckc901","CBBucknor","","(none)","","(none)","greea001","AndyGreen","maddj801","JoeMaddon","stamc001","CraigStammen","edwac001","CarlEdwards","","(none)","spanc001","CorySpangenberg","luccj001","JoeyLucchesi","lestj001","JonLester","margm001","ManuelMargot",8,"hosme001","EricHosmer",3,"renfh001","HunterRenfroe",7,"villc002","ChristianVillanueva",5,"hedga001","AustinHedges",2,"galvf001","FreddyGalvis",6,"reyef001","FranmilReyes",9,"pirej001","JosePirela",4,"luccj001","JoeyLucchesi",1,"almoa002","AlbertAlmora",8,"baezj001","JavierBaez",4,"boted002","DavidBote",5,"russa002","AddisonRussell",6,"schwk001","KyleSchwarber",7,"contw001","WillsonContreras",2,"carav001","VictorCaratini",3,"lestj001","JonLester",1,"happi001","IanHapp",9,"","Y"
"20180805","0","Sun","HOU","AL",113,"LAN","NL",113,2,3,51,"D","","","","LOS03",50628,174,"100010000","20100000x",29,5,1,0,2,2,0,0,3,3,0,11,0,1,2,0,6,3,3,3,0,0,24,8,0,0,0,0,31,7,4,0,0,3,0,0,0,1,0,13,1,0,0,0,5,4,2,2,0,0,27,9,0,0,2,0,"holbs901","SamHolbrook","blakr901","RyanBlakney","wolfj901","JimWolf","reybd901","D.J.Reyburn","","(none)","","(none)","hinca001","A.J.Hinch","robed001","DaveRoberts","buehw001","WalkerBuehler","coleg001","GerritCole","jansk001","KenleyJansen","dozib001","BrianDozier","coleg001","GerritCole","buehw001","WalkerBuehler","sprig001","GeorgeSpringer",8,"reddj001","JoshReddick",9,"brega001","AlexBregman",6,"gonzm002","MarwinGonzalez",4,"whitt002","TylerWhite",3,"davij006","J.D.Davis",5,"stasm001","MaxStassi",2,"kempt001","TonyKemp",7,"coleg001","GerritCole",1,"pedej001","JocPederson",7,"machm001","MannyMachado",5,"grany001","YasmaniGrandal",2,"bellc002","CodyBellinger",8,"dozib001","BrianDozier",4,"muncm001","MaxMuncy",3,"taylc001","ChrisTaylor",6,"herne001","EnriqueHernandez",9,"buehw001","WalkerBuehler",1,"","Y"
"20180805","0","Sun","COL","NL",111,"MIL","NL",115,5,4,66,"D","","","","MIL06",37954,215,"00003000101","01000000300",41,7,2,0,2,5,1,0,0,7,1,13,2,0,0,0,11,4,3,3,2,0,33,10,1,0,3,0,40,9,1,0,2,3,0,0,0,2,0,11,3,0,3,1,6,6,5,5,0,0,33,13,2,0,0,0,"johna901","AdrianJohnson","onorb901","BrianONora","gibsh902","TrippGibson","addir901","RyanAdditon","","(none)","","(none)","blacb001","BuddyBlack","counc001","CraigCounsell","obers001","ScottOberg","knebc001","CoreyKnebel","oh--s001","SeungHwanOh","arenn001","NolanArenado","grayj003","JonGray","milew001","WadeMiley","blacc001","CharlieBlackmon",8,"lemad001","DJLeMahieu",4,"arenn001","NolanArenado",5,"stort001","TrevorStory",6,"gonzc001","CarlosGonzalez",9,"desmi001","IanDesmond",7,"valap001","PatValaika",3,"murpt002","TomMurphy",2,"grayj003","JonGray",1,"yelic001","ChristianYelich",8,"thame001","EricThames",9,"mousm001","MikeMoustakas",5,"shawt001","TravisShaw",3,"braur002","RyanBraun",7,"schoj001","JonathanSchoop",4,"krate001","ErikKratz",2,"arcio002","OrlandoArcia",6,"milew001","WadeMiley",1,"","Y"
"20180805","0","Sun","ATL","NL",108,"NYN","NL",109,5,4,60,"D","","","","NYC20",27134,199,"0000102011","1011000010",40,12,0,0,3,5,2,0,0,0,0,8,0,0,0,0,7,6,4,4,0,1,30,11,0,0,1,0,37,9,2,0,2,4,0,0,0,5,0,12,2,1,0,0,8,5,5,5,0,0,30,10,0,0,0,0,"segac901","ChrisSegal","sches901","StuScheurwater","blasc901","CoryBlaser","cedeg901","GaryCederstrom","","(none)","","(none)","snitb801","BrianSnitker","callm001","MickeyCallaway","minta001","A.J.Minter","basht001","TylerBashlor","biddj001","JesseBiddle","markn001","NickMarkakis","tehej001","JulioTeheran","oswac001","CoreyOswalt","acunr001","RonaldAcuna",7,"albio001","OzzieAlbies",4,"freef001","FreddieFreeman",3,"markn001","NickMarkakis",9,"suzuk001","KurtSuzuki",2,"camaj001","JohanCamargo",5,"incie001","EnderInciarte",8,"swand001","DansbySwanson",6,"tehej001","JulioTeheran",1,"rosaa003","AmedRosario",6,"mcnej002","JeffMcNeil",4,"florw001","WilmerFlores",3,"confm001","MichaelConforto",7,"bautj002","JoseBautista",9,"jacka001","AustinJackson",8,"reyej001","JoseReyes",5,"mesod001","DevinMesoraco",2,"oswac001","CoreyOswalt",1,"","Y"
"20180805","0","Sun","MIA","NL",113,"PHI","NL",111,3,5,51,"D","","","","PHI13",42343,195,"000000300","00000302x",37,9,0,0,2,3,0,0,0,2,0,7,0,0,0,0,9,4,5,5,0,0,24,5,0,0,2,0,28,6,0,0,1,5,0,0,1,6,0,9,0,0,1,0,6,4,3,3,0,0,27,8,1,0,0,0,"vanol901","LarryVanover","rackd901","DavidRackley","wendh902","HunterWendelstedt","barbs901","SeanBarber","","(none)","","(none)","mattd001","DonMattingly","kaplg001","GabeKapler","neshp001","PatNeshek","stecd001","DrewSteckenrider","huntt002","TommyHunter","cabra002","AsdrubalCabrera","strad003","DanStraily","nolaa001","AaronNola","dietd001","DerekDietrich",7,"andeb006","BrianAnderson",9,"casts001","StarlinCastro",4,"bourj002","JustinBour",3,"pradm001","MartinPrado",5,"rojam002","MiguelRojas",6,"sierm002","MagneurisSierra",8,"holab001","BryanHoladay",2,"strad003","DanStraily",1,"hernc005","CesarHernandez",4,"hoskr001","RhysHoskins",7,"willn001","NickWilliams",9,"santc002","CarlosSantana",3,"cabra002","AsdrubalCabrera",6,"herro001","OdubelHerrera",8,"franm004","MaikelFranco",5,"alfaj002","JorgeAlfaro",2,"nolaa001","AaronNola",1,"","Y"
"20180805","0","Sun","SLN","NL",112,"PIT","NL",112,2,1,54,"D","","","","PIT08",19376,178,"000020000","000000100",37,10,0,0,1,2,0,0,0,1,0,6,1,0,1,0,9,5,1,1,0,0,27,11,0,0,1,0,30,5,1,0,1,1,1,0,1,2,0,11,0,0,1,0,6,5,2,2,0,0,27,5,1,0,1,0,"littw901","WillLittle","may-b901","BenMay","barkl901","LanceBarksdale","barrt901","TedBarrett","","(none)","","(none)","shilm801","MikeShildt","hurdc001","ClintHurdle","flahj002","JackFlaherty","willt002","TrevorWilliams","norrb001","BudNorris","carpm002","MattCarpenter","flahj002","JackFlaherty","willt002","TrevorWilliams","carpm002","MattCarpenter",3,"moliy001","YadierMolina",2,"martj008","JoseMartinez",9,"ozunm001","MarcellOzuna",7,"gyorj001","JeddGyorko",5,"wongk001","KoltenWong",4,"garcg002","GregGarcia",6,"badeh001","HarrisonBader",8,"flahj002","JackFlaherty",1,"dickc002","CoreyDickerson",7,"marts002","StarlingMarte",8,"polag001","GregoryPolanco",9,"cervf001","FranciscoCervelli",2,"morac001","ColinMoran",5,"fraza001","AdamFrazier",4,"osunj001","JoseOsuna",3,"mercj002","JordyMercer",6,"willt002","TrevorWilliams",1,"","Y"
"20180805","0","Sun","CIN","NL",112,"WAS","NL",111,1,2,51,"D","","","","WAS11",33486,159,"000100000","01100000x",33,7,0,0,0,1,0,0,0,0,0,5,0,0,1,0,5,4,2,2,0,0,24,10,0,0,1,0,31,8,1,0,1,2,0,0,0,3,1,4,0,0,1,0,8,3,1,1,0,0,27,9,0,0,1,0,"nelsj901","JeffNelson","whitc901","ChadWhitson","gonzm901","MannyGonzalez","fleta901","AndyFletcher","","(none)","","(none)","riggj801","JimRiggleman","martd002","DaveMartinez","roart001","TannerRoark","castl003","LuisCastillo","herrk001","KelvinHerrera","wietm001","MattWieters","castl003","LuisCastillo","roart001","TannerRoark","peraj003","JosePeraza",6,"ervip001","PhillipErvin",7,"genns001","ScooterGennett",4,"suare001","EugenioSuarez",5,"willm007","MasonWilliams",9,"barnt001","TuckerBarnhart",2,"dixob001","BrandonDixon",3,"castl003","LuisCastillo",1,"hamib001","BillyHamilton",8,"eatoa002","AdamEaton",9,"sotoj001","JuanSoto",7,"renda001","AnthonyRendon",5,"harpb003","BryceHarper",8,"murpd006","DanielMurphy",4,"adamm002","MattAdams",3,"wietm001","MattWieters",2,"roart001","TannerRoark",1,"difow001","WilmerDifo",6,"","Y"
"20180805","0","Sun","NYA","AL",110,"BOS","AL",113,4,5,59,"N","","","","BOS07",37830,279,"0000004000","0000100031",35,6,0,0,0,3,1,1,1,6,0,8,0,0,0,0,10,6,4,4,1,0,29,7,2,1,0,0,40,10,1,0,1,4,0,0,1,6,1,17,0,1,0,0,13,5,2,2,1,0,30,11,1,0,0,0,"conrc901","ChrisConroy","belld901","DanBellino","hamaa901","AdamHamari","cuzzp901","PhilCuzzi","","(none)","","(none)","boona001","AaronBoone","coraa001","AlexCora","barnm001","MattBarnes","holdj002","JonathanHolder","","(none)","benia002","AndrewBenintendi","tanam001","MasahiroTanaka","pricd001","DavidPrice","hicka001","AaronHicks",8,"stanm004","GiancarloStanton",10,"gregd001","DidiGregorius",6,"torrg001","GleyberTorres",4,"andum001","MiguelAndujar",5,"voitl001","LukeVoit",3,"gardb001","BrettGardner",7,"romia002","AustinRomine",2,"robis001","ShaneRobinson",9,"bettm001","MookieBetts",8,"benia002","AndrewBenintendi",7,"pears001","StevePearce",10,"martj006","J.D.Martinez",9,"bogax001","XanderBogaerts",6,"morem001","MitchMoreland",3,"nunee002","EduardoNunez",5,"holtb002","BrockHolt",4,"leons001","SandyLeon",2,"","Y"
"20180805","0","Sun","ANA","AL",113,"CLE","AL",110,3,4,51,"D","","","","CLE08",28993,186,"000020001","30000100x",38,11,2,1,0,3,0,0,2,1,0,9,1,0,0,0,11,6,4,4,1,0,24,10,1,0,3,0,28,7,2,0,1,4,0,0,2,4,0,5,0,0,2,0,6,5,3,3,1,0,27,8,0,0,0,0,"lentn901","NicLentz","rippm901","MarkRipperger","fostm901","MartyFoster","westj901","JoeWest","","(none)","","(none)","sciom001","MikeScioscia","frant001","TerryFrancona","biebs001","ShaneBieber","mcgud001","DeckMcGuire","handb001","BradHand","ramij003","JoseRamirez","mcgud001","DeckMcGuire","biebs001","ShaneBieber","calhk001","KoleCalhoun",9,"youne003","EricYoung",8,"ohtas001","ShoheiOhtani",10,"simma001","AndreltonSimmons",6,"fletd002","DavidFletcher",4,"arcif001","FranciscoArcia",3,"cowak001","KalebCowart",7,"martj007","JefryMarte",5,"bricj001","JoseBriceno",2,"lindf001","FranciscoLindor",6,"branm003","MichaelBrantley",7,"ramij003","JoseRamirez",5,"encae001","EdwinEncarnacion",10,"alony001","YonderAlonso",3,"cabrm002","MelkyCabrera",9,"kipnj001","JasonKipnis",4,"perer003","RobertoPerez",2,"martl004","LeonysMartin",8,"","Y"
"20180805","0","Sun","KCA","AL",111,"MIN","AL",110,5,6,51,"D","","","","MIN04",25390,173,"200010200","04020000x",39,12,1,0,2,5,0,0,0,2,0,10,4,1,0,0,9,4,6,6,0,0,24,11,0,0,2,0,33,11,2,0,1,6,0,0,0,2,0,7,1,0,2,0,5,6,5,5,0,0,27,6,1,0,0,0,"millb901","BillMiller","porta901","AlanPorter","mahrn901","NickMahrley","ticht901","ToddTichenor","","(none)","","(none)","yoste001","NedYost","molip001","PaulMolitor","moyag001","GabrielMoya","duffd001","DannyDuffy","rodnf001","FernandoRodney","cavej001","JakeCave","duffd001","DannyDuffy","sante001","ErvinSantana","merrw001","WhitMerrifield",4,"gorda001","AlexGordon",7,"peres002","SalvadorPerez",2,"dudal001","LucasDuda",10,"herrr002","RosellHerrera",5,"philb002","BrettPhillips",8,"bonij002","JorgeBonifacio",9,"ohear001","RyanOHearn",3,"escoa003","AlcidesEscobar",6,"grosr001","RobbieGrossman",9,"rosae001","EddieRosario",7,"polaj001","JorgePolanco",6,"sanom001","MiguelSano",3,"forsl001","LoganForsythe",4,"keplm001","MaxKepler",10,"garvm001","MitchGarver",2,"adrie001","EhireAdrianza",5,"cavej001","JakeCave",8,"","Y"
"20180805","0","Sun","DET","AL",112,"OAK","AL",113,0,6,51,"D","","","","OAK01",19559,161,"000000000","00020022x",32,5,1,0,0,0,0,0,0,2,0,12,0,0,1,0,7,4,6,6,0,0,24,9,0,0,1,0,31,8,0,0,3,6,0,0,2,2,0,6,1,0,1,0,5,4,0,0,0,0,27,9,1,0,1,0,"marqa901","AlfonsoMarquez","knigb901","BrianKnight","hobep901","PatHoberg","davig901","GerryDavis","","(none)","","(none)","gardr001","RonGardenhire","melvb001","BobMelvin","cahit001","TrevorCahill","lirif001","FranciscoLiriano","","(none)","davik003","KhrisDavis","lirif001","FranciscoLiriano","cahit001","TrevorCahill","gerbm001","MikeGerber",9,"iglej001","JoseIglesias",6,"castn001","NickCastellanos",10,"goodn002","NikoGoodrum",7,"candj002","JeimerCandelario",5,"adduj002","JimAdduci",3,"mccaj001","JamesMcCann",2,"rodrr009","RonnyRodriguez",4,"reyev001","VictorReyes",8,"semim001","MarcusSemien",6,"chapm001","MattChapman",5,"lowrj001","JedLowrie",4,"davik003","KhrisDavis",10,"canhm001","MarkCanha",7,"olsom001","MattOlson",3,"piscs001","StephenPiscotty",9,"laurr001","RamonLaureano",8,"phegj001","JoshPhegley",2,"","Y"
"20180805","0","Sun","TOR","AL",111,"SEA","AL",112,3,6,51,"D","","","","SEA03",40515,157,"000010200","00200130x",34,9,1,0,1,3,0,0,0,1,0,8,0,0,1,0,5,4,6,6,0,0,24,7,0,0,0,0,34,10,2,0,3,6,0,0,0,3,0,10,1,0,0,0,7,4,3,3,0,0,27,8,1,0,2,0,"viscj901","JansenVisconti","timmt901","TimTimmons","muchm901","MikeMuchlinski","wintm901","MikeWinters","","(none)","","(none)","gibbj001","JohnGibbons","servs002","ScottServais","dukez001","ZachDuke","biagj001","JoeBiagini","diaze006","EdwinDiaz","cruzn002","NelsonCruz","gavis001","SamGaviglio","leakm001","MikeLeake","granc001","CurtisGranderson",7,"travd001","DevonTravis",4,"gricr001","RandalGrichuk",9,"smoaj001","JustinSmoak",3,"morak001","KendrysMorales",10,"solay001","YangervisSolarte",5,"diaza003","AledmysDiaz",6,"maill001","LukeMaile",2,"pillk001","KevinPillar",8,"spand001","DenardSpan",7,"seguj002","JeanSegura",6,"hanim001","MitchHaniger",9,"cruzn002","NelsonCruz",10,"seagk001","KyleSeager",5,"healr001","RyonHealy",3,"herrc001","ChrisHerrmann",2,"hereg002","GuillermoHeredia",8,"romia001","AndrewRomine",4,"","Y"
"20180805","0","Sun","CHA","AL",111,"TBA","AL",112,8,7,54,"D","","","","STP01",14379,218,"010220102","102010201",35,10,1,0,3,8,1,0,0,5,0,12,2,0,1,0,6,6,5,5,0,0,27,9,1,0,1,0,36,11,2,0,1,6,0,1,0,7,0,9,1,0,1,0,10,3,8,8,0,0,27,11,0,0,1,0,"mealj901","JerryMeals","hicke901","EdHickox","dejer901","RamonDeJesus","tumpj901","JohnTumpane","","(none)","","(none)","rentr001","RichRenteria","cashk001","KevinCash","santh001","HectorSantiago","castd002","DiegoCastillo","","(none)","palkd001","DanielPalka","shiej002","JamesShields","woodh001","HunterWood","moncy001","YoanMoncada",4,"sancc001","YolmerSanchez",5,"abrej003","JoseAbreu",3,"palkd001","DanielPalka",10,"garca003","AvisailGarcia",9,"delmn001","NickyDelmonico",7,"garcl004","LeuryGarcia",8,"andet001","TimAnderson",6,"garnd001","DustinGarneau",2,"smitm007","MallexSmith",9,"duffm002","MattDuffy",5,"bauej001","JakeBauers",3,"wendj002","JoeyWendle",4,"choij001","Ji-ManChoi",10,"kierk001","KevinKiermaier",8,"loweb001","BrandonLowe",7,"perem005","MichaelPerez",2,"adamw002","WillyAdames",6,"","Y"
